ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR,,,,
00:17.5,17.52,11.989783,0.910164,0.03,0.047,0.003,1.59,35.53125,0.004063253,0.048691093,10.912669,,,,
00:17.5,17.54,11.988201,0.984888,0.033,0.05,0.003,1.59,35.53125,0.004068725,0.048756687,11.807035,,,,
00:17.6,17.56,11.987244,0.94902,0.033,0.049,0.004,1.589,35.53125,0.004073997,0.048819888,11.376134,,,,
00:17.6,17.58,11.986638,0.951125,0.033,0.047,0.004,1.59,35.53125,0.004079281,0.048883226,11.400791,,,,
00:17.6,17.6,11.986345,0.908506,0.034,0.046,0.004,1.59,35.53125,0.004084328,0.048943724,10.889666,,,,
00:17.6,17.62,11.986267,0.873492,0.033,0.044,0.004,1.59,35.53125,0.004089181,0.04900189,10.469908,,,,
00:17.6,17.64,11.986248,0.839733,0.031,0.048,0.003,1.588,35.53125,0.004093846,0.049057808,10.065248,,,,
00:17.7,17.66,11.98613,0.932576,0.034,0.051,0.004,1.589,35.53125,0.004099027,0.049119908,11.177977,,,,
00:17.7,17.68,11.98488,0.98702,0.033,0.049,0.005,1.59,35.53125,0.004104511,0.049185626,11.829316,,,,
00:17.7,17.7,11.983787,0.956251,0.032,0.049,0.003,1.59,35.515625,0.004109823,0.04924929,11.459508,,,,
00:17.7,17.72,11.983045,0.973682,0.031,0.048,0.003,1.589,35.515625,0.004115233,0.049314111,11.667675,,,,
00:17.7,17.74,11.982634,0.948477,0.034,0.048,0.003,1.589,35.515625,0.004120502,0.049377251,11.365253,,,,
00:17.8,17.76,11.982068,0.960601,0.033,0.045,0.004,1.591,35.515625,0.004125839,0.049441196,11.509987,,,,
00:17.8,17.78,11.99533,0.822556,0.032,0.044,0.003,1.588,35.515625,0.004130408,0.049496011,9.8668307,,,,
00:17.8,17.8,11.959197,1.013383,0.031,0.047,0.004,1.588,35.515625,0.004136038,0.04956334,12.119247,,,,
00:17.8,17.82,11.950076,1.033377,0.031,0.046,0.004,1.589,35.515625,0.004141779,0.049631946,12.348934,,,,
00:17.8,17.84,11.951541,1.026098,0.032,0.05,0.005,1.588,35.515625,0.00414748,0.049700076,12.263452,,,,
00:17.9,17.86,11.953572,0.943649,0.031,0.049,0.004,1.589,35.515625,0.004152722,0.049762742,11.279976,,,,
00:17.9,17.88,12.046267,0.50447,0.034,0.049,0.003,1.587,35.515625,0.004155525,0.049796503,6.0769803,,,,
00:17.9,17.9,12.054646,0.492057,0.033,0.045,0.003,1.588,35.515625,0.004158259,0.049829457,5.9315729,,,,
00:17.9,17.92,12.051853,0.492488,0.033,0.044,0.003,1.589,35.515625,0.004160995,0.049862431,5.935393,,,,
00:17.9,17.94,12.049002,0.49285,0.033,0.045,0.001,1.589,35.515625,0.004163733,0.049895422,5.9383506,,,,
00:18.0,17.96,12.046248,0.493172,0.032,0.045,0.002,1.589,35.515625,0.004166473,0.049928427,5.9408722,,,,
00:18.0,17.98,12.043728,0.493482,0.032,0.048,0.002,1.589,35.515625,0.004169214,0.049961445,5.943363,,,,
00:18.0,18,12.002615,0.696389,0.031,0.048,0.004,1.589,35.515625,0.004173083,0.050007881,8.3584891,,,,
00:18.0,18.02,11.912302,1.055363,0.033,0.049,0.004,1.59,35.53125,0.004178946,0.050077725,12.571803,,,,
00:18.0,18.04,11.915369,1.083879,0.032,0.047,0.004,1.589,35.53125,0.004184968,0.050149474,12.914818,,,,
00:18.1,18.06,11.919002,1.086462,0.033,0.045,0.005,1.589,35.53125,0.004191003,0.050221416,12.949543,,,,
00:18.1,18.08,11.954099,0.990871,0.033,0.045,0.003,1.59,35.53125,0.004196508,0.050287221,11.84497,,,,
00:18.1,18.1,12.027244,0.90991,0.032,0.044,0.003,1.591,35.53125,0.004201563,0.050348019,10.94371,,,,
00:18.1,18.12,12.023416,0.99481,0.031,0.046,0.004,1.59,35.53125,0.00420709,0.050414469,11.961014,,,,
00:18.1,18.14,12.019607,0.994971,0.032,0.048,0.003,1.59,35.53125,0.004212618,0.050480909,11.95916,,,,
00:18.2,18.16,12.016228,0.995969,0.031,0.048,0.004,1.589,35.53125,0.004218151,0.050547397,11.967791,,,,
00:18.2,18.18,12.013552,0.821695,0.032,0.048,0.001,1.588,35.53125,0.004222716,0.050602238,9.8714756,,,,
00:18.2,18.2,12.0149,0.474687,0.033,0.049,0.002,1.588,35.53125,0.004225353,0.050633924,5.7033168,,,,
00:18.2,18.22,12.015916,0.517769,0.033,0.045,0.003,1.589,35.53125,0.004228229,0.050668487,6.2214688,,,,
00:18.2,18.24,12.013533,0.787332,0.03,0.045,0.004,1.589,35.507813,0.004232604,0.050721035,9.458639,,,,
00:18.3,18.26,12.01072,0.785662,0.033,0.044,0.004,1.589,35.507813,0.004236968,0.05077346,9.4363663,,,,
00:18.3,18.28,12.008455,0.887945,0.031,0.048,0.004,1.589,35.507813,0.004241901,0.050832698,10.662848,,,,
00:18.3,18.3,12.005623,0.95341,0.033,0.049,0.004,1.589,35.507813,0.004247198,0.050896288,11.446281,,,,
00:18.3,18.32,12.003142,0.983878,0.031,0.049,0.004,1.589,35.507813,0.004252664,0.050961897,11.809627,,,,
00:18.3,18.34,12.001189,0.960665,0.034,0.05,0.003,1.588,35.507813,0.004258001,0.051025948,11.529122,,,,
00:18.4,18.36,11.999822,0.923285,0.034,0.05,0.004,1.589,35.507813,0.00426313,0.051087499,11.079256,,,,
00:18.4,18.38,11.998845,0.841089,0.033,0.047,0.004,1.589,35.507813,0.004267803,0.051143566,10.092097,,,,
00:18.4,18.4,11.998045,0.851615,0.034,0.046,0.003,1.588,35.507813,0.004272534,0.051200331,10.217715,,,,
00:18.4,18.42,11.997185,0.891469,0.032,0.045,0.005,1.589,35.507813,0.004277487,0.051259749,10.695119,,,,
00:18.4,18.44,11.995545,0.984296,0.031,0.047,0.003,1.589,35.507813,0.004282955,0.051325344,11.807167,,,,
00:18.5,18.46,11.994334,0.952525,0.032,0.048,0.003,1.591,35.515625,0.004288247,0.051388816,11.424903,,,,
00:18.5,18.48,11.993103,0.932036,0.032,0.048,0.003,1.589,35.515625,0.004293425,0.051450916,11.178004,,,,
00:18.5,18.5,11.99238,0.934905,0.032,0.048,0.003,1.59,35.515625,0.004298619,0.051513203,11.211736,,,,
00:18.5,18.52,11.991306,0.909262,0.033,0.048,0.003,1.59,35.515625,0.00430367,0.051573777,10.903239,,,,
00:18.5,18.54,11.990955,0.897372,0.033,0.046,0.003,1.589,35.515625,0.004308656,0.051633556,10.760347,,,,
00:18.6,18.56,11.991638,0.885237,0.035,0.048,0.005,1.589,35.515625,0.004313574,0.051692531,10.615442,,,,
00:18.6,18.58,11.989744,1.051383,0.033,0.046,0.005,1.59,35.515625,0.004319415,0.051762563,12.605813,,,,
00:18.6,18.6,11.987947,1.051484,0.031,0.047,0.005,1.59,35.515625,0.004325256,0.051832592,12.605134,,,,
00:18.6,18.62,11.987498,0.920271,0.033,0.048,0.004,1.587,35.515625,0.004330369,0.051893879,11.031747,,,,
00:18.6,18.64,12.03322,0.741494,0.032,0.048,0.003,1.587,35.515625,0.004334488,0.051943449,8.9225604,,,,
00:18.7,18.66,12.062244,0.506297,0.034,0.05,0.002,1.587,35.515625,0.004337301,0.051977377,6.107078,,,,
00:18.7,18.68,12.059236,0.505476,0.033,0.046,0.001,1.588,35.507813,0.004340109,0.052011242,6.0956544,,,,
00:18.7,18.7,12.055877,0.504792,0.033,0.047,0.001,1.587,35.507813,0.004342914,0.052045052,6.0857103,,,,
00:18.7,18.72,12.052654,0.504076,0.033,0.045,0.003,1.585,35.507813,0.004345714,0.052078804,6.0754536,,,,
00:18.7,18.74,12.049646,0.503291,0.033,0.046,0.003,1.587,35.507813,0.00434851,0.052112496,6.0644784,,,,
00:18.8,18.76,12.046619,0.510232,0.032,0.047,0.003,1.588,35.507813,0.004351345,0.052146643,6.1465705,,,,
00:18.8,18.78,11.962791,0.906269,0.033,0.047,0.004,1.588,35.507813,0.00435638,0.052206874,10.841507,,,,
00:18.8,18.8,11.929158,1.03421,0.032,0.048,0.004,1.589,35.507813,0.004362125,0.052275414,12.337254,,,,
00:18.8,18.82,11.931736,1.049822,0.033,0.048,0.004,1.59,35.507813,0.004367958,0.052345004,12.526199,,,,
00:18.8,18.84,11.934216,1.086313,0.033,0.048,0.004,1.589,35.507813,0.004373993,0.052417028,12.964294,,,,
00:18.9,18.86,11.964802,1.02881,0.033,0.05,0.003,1.589,35.507813,0.004379708,0.052485414,12.309508,,,,
00:18.9,18.88,12.006892,0.947407,0.036,0.049,0.004,1.588,35.507813,0.004384972,0.052548611,11.375414,,,,
00:18.9,18.9,12.004959,0.953294,0.033,0.048,0.004,1.589,35.523438,0.004390268,0.05261219,11.444255,,,,
00:18.9,18.92,12.003201,0.953121,0.03,0.044,0.003,1.59,35.523438,0.004395563,0.052675748,11.440503,,,,
00:18.9,18.94,12.001482,0.915817,0.031,0.048,0.003,1.589,35.523438,0.004400651,0.05273681,10.991161,,,,
00:19.0,18.96,12.000623,0.860105,0.032,0.048,0.003,1.589,35.523438,0.004405429,0.052794154,10.321796,,,,
00:19.0,18.98,12.000173,0.725645,0.033,0.048,0.003,1.588,35.523438,0.004409461,0.052842531,8.7078655,,,,
00:19.0,19,12.001892,0.553507,0.033,0.048,0.003,1.589,35.523438,0.004412536,0.052879437,6.6431312,,,,
00:19.0,19.02,12.003513,0.487108,0.033,0.046,0.002,1.587,35.523438,0.004415242,0.05291192,5.8470072,,,,
00:19.0,19.04,12.004724,0.523869,0.033,0.044,0.003,1.59,35.523438,0.004418152,0.052946859,6.2889028,,,,
00:19.1,19.06,12.002947,0.796571,0.03,0.044,0.004,1.59,35.523438,0.004422578,0.052999977,9.5611995,,,,
00:19.1,19.08,12.000857,0.815176,0.031,0.045,0.003,1.59,35.523438,0.004427106,0.053054326,9.7828106,,,,
00:19.1,19.1,11.998865,0.96526,0.032,0.049,0.004,1.59,35.523438,0.004432469,0.05311867,11.582024,,,,
00:19.1,19.12,11.996892,0.948079,0.032,0.047,0.004,1.588,35.523438,0.004437736,0.053181859,11.374001,,,,
00:19.1,19.14,11.995095,0.921591,0.033,0.051,0.003,1.589,35.523438,0.004442856,0.053243273,11.054572,,,,
00:19.2,19.16,11.994431,0.870772,0.033,0.05,0.003,1.589,35.523438,0.004447694,0.053301298,10.444415,,,,
00:19.2,19.18,11.993865,0.907275,0.031,0.045,0.003,1.589,35.523438,0.004452734,0.053361752,10.881734,,,,
00:19.2,19.2,11.992927,0.924753,0.033,0.046,0.005,1.589,35.523438,0.004457871,0.053423366,11.090495,,,,
00:19.2,19.22,11.990701,1.001968,0.033,0.047,0.004,1.589,35.523438,0.004463438,0.053490112,12.014299,,,,
00:19.2,19.24,11.989197,1.009452,0.032,0.048,0.004,1.59,35.523438,0.004469046,0.053557348,12.102519,,,,
00:19.3,19.26,11.988455,0.915129,0.031,0.048,0.003,1.589,35.523438,0.00447413,0.053618298,10.970983,,,,
00:19.3,19.28,11.988513,0.857002,0.033,0.048,0.003,1.589,35.523438,0.004478891,0.053675377,10.27418,,,,
00:19.3,19.3,11.98863,0.881129,0.032,0.046,0.004,1.588,35.523438,0.004483786,0.053734063,10.56353,,,,
00:19.3,19.32,11.988084,0.89732,0.033,0.047,0.003,1.591,35.523438,0.004488771,0.053793825,10.757148,,,,
00:19.3,19.34,11.987537,0.931779,0.034,0.047,0.003,1.589,35.523438,0.004493948,0.053855879,11.169735,,,,
00:19.4,19.36,11.987068,0.945737,0.033,0.047,0.003,1.589,35.523438,0.004499202,0.05391886,11.336614,,,,
00:19.4,19.38,12.019724,0.724164,0.032,0.048,0.004,1.589,35.523438,0.004503225,0.053967217,8.7042514,,,,
00:19.4,19.4,11.932771,1.053109,0.033,0.05,0.003,1.588,35.523438,0.004509076,0.054037031,12.566509,,,,
00:19.4,19.42,11.9349,1.052554,0.033,0.049,0.003,1.59,35.523438,0.004514923,0.054106821,12.562127,,,,
00:19.4,19.44,11.962791,0.953772,0.034,0.05,0.005,1.589,35.523438,0.004520222,0.054170208,11.409775,,,,
00:19.5,19.46,12.000427,0.824785,0.033,0.047,0.003,1.588,35.523438,0.004524804,0.054225196,9.8977722,,,,
00:19.5,19.48,12.002576,0.489812,0.032,0.044,0.002,1.588,35.523438,0.004527525,0.054257857,5.8790058,,,,
00:19.5,19.5,12.004509,0.489989,0.033,0.044,0.002,1.589,35.523438,0.004530248,0.054290535,5.8820774,,,,
00:19.5,19.52,12.005466,0.490259,0.033,0.045,0.002,1.588,35.523438,0.004532971,0.054323234,5.8857878,,,,
00:19.5,19.54,12.00613,0.490573,0.031,0.048,0.003,1.587,35.515625,0.004535697,0.054355956,5.8898832,,,,
00:19.6,19.56,12.006755,0.490947,0.031,0.047,0.002,1.587,35.515625,0.004538424,0.054388704,5.8946803,,,,
00:19.6,19.58,12.007244,0.49112,0.032,0.048,0.003,1.587,35.515625,0.004541153,0.054421465,5.8969977,,,,
00:19.6,19.6,11.938533,0.810014,0.033,0.048,0.005,1.588,35.515625,0.004545653,0.054475189,9.6703789,,,,
00:19.6,19.62,11.910798,1.064295,0.033,0.046,0.004,1.589,35.515625,0.004551565,0.054545615,12.676603,,,,
00:19.6,19.64,11.914255,1.083987,0.034,0.047,0.005,1.589,35.515625,0.004557588,0.054617364,12.914898,,,,
00:19.7,19.66,11.918103,1.086337,0.033,0.047,0.003,1.589,35.515625,0.004563623,0.054689293,12.947076,,,,
00:19.7,19.68,11.987302,1.02467,0.032,0.046,0.003,1.588,35.515625,0.004569315,0.054757532,12.283029,,,,
00:19.7,19.7,12.028943,0.968986,0.032,0.048,0.003,1.589,35.515625,0.004574699,0.054822286,11.655877,,,,
00:19.7,19.72,12.024978,0.981725,0.033,0.05,0.004,1.589,35.515625,0.004580153,0.054887871,11.805222,,,,
00:19.7,19.74,12.021189,0.999349,0.033,0.048,0.004,1.59,35.515625,0.004585705,0.054954612,12.013363,,,,
00:19.8,19.76,12.017615,1.012796,0.033,0.046,0.004,1.588,35.507813,0.004591331,0.055022231,12.171392,,,,
00:19.8,19.78,12.016658,0.61105,0.032,0.046,0.003,1.588,35.507813,0.004594726,0.055063024,7.3427789,,,,
00:19.8,19.8,12.018591,0.464463,0.033,0.045,0.003,1.589,35.507813,0.004597306,0.055094036,5.5821908,,,,
00:19.8,19.82,12.017713,0.72352,0.032,0.048,0.003,1.589,35.507813,0.004601326,0.055142342,8.6950557,,,,
00:19.8,19.84,12.014334,0.83035,0.032,0.048,0.003,1.588,35.507813,0.004605939,0.055197765,9.9761022,,,,
00:19.9,19.86,12.011306,0.941886,0.033,0.05,0.004,1.59,35.507813,0.004611172,0.055260616,11.313281,,,,
00:19.9,19.88,12.008259,0.94692,0.033,0.047,0.004,1.589,35.507813,0.004616432,0.055323788,11.370861,,,,
00:19.9,19.9,12.006091,0.921901,0.036,0.051,0.003,1.59,35.507813,0.004621554,0.055385279,11.068427,,,,
00:19.9,19.92,12.005037,0.83249,0.032,0.045,0.003,1.588,35.507813,0.004626179,0.055440802,9.9940733,,,,
00:19.9,19.94,12.004021,0.820685,0.031,0.044,0.004,1.59,35.507813,0.004630738,0.055495532,9.85152,,,,
00:20.0,19.96,12.002127,0.926097,0.031,0.048,0.004,1.589,35.507813,0.004635883,0.055557283,11.115134,,,,
00:20.0,19.98,11.999861,1.033908,0.029,0.049,0.004,1.591,35.515625,0.004641627,0.055626209,12.406752,,,,
00:20.0,20,11.997966,0.991161,0.033,0.051,0.004,1.589,35.515625,0.004647134,0.055692276,11.891916,,,,
00:20.0,20.02,11.996834,0.910027,0.034,0.051,0.003,1.588,35.515625,0.004652189,0.055752928,10.917443,,,,
00:20.0,20.04,11.996365,0.874485,0.033,0.049,0.004,1.59,35.515625,0.004657048,0.055811209,10.490641,,,,
00:20.1,20.06,11.995447,0.898467,0.03,0.042,0.003,1.589,35.515625,0.004662039,0.055871085,10.777513,,,,
00:20.1,20.08,11.994431,0.946892,0.035,0.047,0.003,1.589,35.515625,0.0046673,0.055934181,11.357431,,,,
00:20.1,20.1,11.993064,0.913016,0.033,0.046,0.004,1.59,35.515625,0.004672372,0.055995014,10.949859,,,,
00:20.1,20.12,11.991892,0.906764,0.033,0.048,0.003,1.59,35.515625,0.004677409,0.056055424,10.873816,,,,
00:20.1,20.14,11.993318,0.685183,0.024,0.039,0.004,1.59,35.515625,0.004681216,0.056101077,8.2176176,,,,
00:20.2,20.16,11.992654,1.019982,0.033,0.051,0.003,1.588,35.515625,0.004686883,0.056169035,12.232291,,,,
00:20.2,20.18,11.990271,1.034162,0.033,0.05,0.003,1.589,35.515625,0.004692628,0.056237923,12.399883,,,,
00:20.2,20.2,11.988767,1.014615,0.032,0.047,0.003,1.588,35.515625,0.004698265,0.0563055,12.163983,,,,
00:20.2,20.22,11.988396,0.922464,0.034,0.047,0.002,1.588,35.515625,0.004703389,0.056366939,11.058864,,,,
00:20.2,20.24,12.049744,0.506241,0.031,0.045,0.002,1.588,35.515625,0.004706202,0.056400828,6.1000745,,,,
00:20.3,20.26,12.054373,0.495409,0.031,0.046,0.003,1.588,35.515625,0.004708954,0.056434005,5.9718449,,,,
00:20.3,20.28,12.051482,0.495618,0.033,0.05,0.002,1.587,35.515625,0.004711708,0.056467188,5.9729314,,,,
00:20.3,20.3,12.048591,0.495755,0.033,0.049,0.002,1.587,35.515625,0.004714462,0.056500372,5.9731492,,,,
00:20.3,20.32,12.045935,0.495827,0.034,0.049,0.003,1.586,35.515625,0.004717216,0.056533554,5.9726998,,,,
00:20.3,20.34,12.043396,0.495888,0.032,0.045,0.003,1.587,35.515625,0.004719971,0.056566732,5.9721756,,,,
00:20.4,20.36,11.991951,0.761629,0.034,0.048,0.004,1.59,35.515625,0.004724203,0.056617474,9.1334176,,,,
00:20.4,20.38,11.918689,1.054011,0.033,0.048,0.003,1.59,35.515625,0.004730058,0.056687265,12.562429,,,,
00:20.4,20.4,11.921521,1.079159,0.033,0.045,0.004,1.591,35.515625,0.004736054,0.056758738,12.865217,,,,
00:20.4,20.42,11.924744,1.082,0.032,0.048,0.004,1.589,35.507813,0.004742065,0.056830419,12.902573,,,,
00:20.4,20.44,11.959002,0.925043,0.032,0.048,0.004,1.589,35.507813,0.004747204,0.056891878,11.062591,,,,
00:20.5,20.46,12.005603,0.959257,0.031,0.048,0.004,1.59,35.507813,0.004752533,0.056955858,11.516459,,,,
00:20.5,20.48,12.003494,0.976707,0.033,0.048,0.004,1.589,35.507813,0.004757959,0.057020991,11.723897,,,,
00:20.5,20.5,12.001365,1.000286,0.033,0.048,0.004,1.589,35.507813,0.004763516,0.057087684,12.004797,,,,
00:20.5,20.52,11.999295,1.010189,0.033,0.046,0.005,1.589,35.507813,0.004769128,0.057155026,12.121556,,,,
00:20.5,20.54,11.99863,0.76595,0.032,0.044,0.002,1.589,35.507813,0.004773384,0.057206084,9.1903506,,,,
00:20.6,20.56,12.001931,0.466322,0.031,0.048,0.003,1.588,35.507813,0.004775974,0.057237177,5.5967645,,,,
00:20.6,20.58,12.003338,0.631748,0.033,0.048,0.004,1.588,35.507813,0.004779484,0.057279305,7.5830848,,,,
00:20.6,20.6,12.001228,0.844533,0.033,0.048,0.004,1.588,35.507813,0.004784176,0.057335613,10.135433,,,,
00:20.6,20.62,11.998943,0.909636,0.033,0.05,0.004,1.589,35.507813,0.00478923,0.05739625,10.914671,,,,
00:20.6,20.64,11.996248,0.963421,0.033,0.051,0.003,1.589,35.53125,0.004794582,0.057460458,11.557437,,,,
00:20.7,20.66,11.995134,0.929509,0.033,0.048,0.003,1.589,35.53125,0.004799746,0.0575224,11.149585,,,,
00:20.7,20.68,11.99367,0.949817,0.034,0.05,0.004,1.589,35.53125,0.004805023,0.057585688,11.391792,,,,
00:20.7,20.7,11.992713,0.89794,0.033,0.048,0.004,1.589,35.53125,0.004810011,0.057645514,10.768737,,,,
00:20.7,20.72,11.991853,0.934068,0.033,0.048,0.004,1.59,35.53125,0.0048152,0.057707743,11.201206,,,,
00:20.7,20.74,11.990193,1.024062,0.034,0.047,0.004,1.588,35.53125,0.00482089,0.057775958,12.278701,,,,
00:20.8,20.76,11.989763,0.903875,0.035,0.048,0.004,1.588,35.53125,0.004825911,0.057836165,10.837247,,,,
00:20.8,20.78,11.989802,0.875741,0.033,0.043,0.003,1.589,35.53125,0.004830776,0.057894498,10.499961,,,,
00:20.8,20.8,11.989685,0.940245,0.034,0.047,0.003,1.587,35.53125,0.004836,0.057957128,11.273241,,,,
00:20.8,20.82,11.988533,0.983974,0.033,0.045,0.004,1.588,35.53125,0.004841466,0.058022663,11.796405,,,,
00:20.8,20.84,11.98738,0.994927,0.033,0.048,0.004,1.589,35.53125,0.004846994,0.058088922,11.926568,,,,
00:20.9,20.86,11.986306,1.014023,0.031,0.048,0.004,1.589,35.53125,0.004852627,0.058156446,12.15439,,,,
00:20.9,20.88,12.004588,0.786576,0.032,0.048,0.002,1.588,35.53125,0.004856997,0.058208905,9.4425208,,,,
00:20.9,20.9,11.94617,0.995309,0.032,0.048,0.003,1.589,35.53125,0.004862527,0.058274961,11.890131,,,,
00:20.9,20.92,11.94738,1.034572,0.033,0.05,0.004,1.588,35.53125,0.004868274,0.05834363,12.360425,,,,
00:20.9,20.94,11.980134,0.975005,0.033,0.049,0.004,1.588,35.53125,0.004873691,0.058408523,11.680691,,,,
00:21.0,20.96,12.010486,0.886512,0.031,0.045,0.003,1.59,35.539063,0.004878616,0.058467675,10.64744,,,,
00:21.0,20.98,12.009802,0.606294,0.033,0.046,0.003,1.587,35.539063,0.004881984,0.058508128,7.2814709,,,,
00:21.0,21,12.011502,0.492947,0.035,0.049,0.003,1.586,35.539063,0.004884723,0.058541022,5.9210339,,,,
00:21.0,21.02,12.012088,0.493272,0.03,0.045,0.002,1.589,35.539063,0.004887463,0.05857394,5.9252267,,,,
00:21.0,21.04,12.012283,0.493639,0.032,0.046,0.002,1.589,35.539063,0.004890206,0.058606883,5.9297314,,,,
00:21.1,21.06,12.0124,0.493872,0.033,0.046,0.002,1.589,35.539063,0.00489295,0.058639842,5.932588,,,,
00:21.1,21.08,12.01242,0.494073,0.031,0.047,0.003,1.587,35.539063,0.004895694,0.058672814,5.9350124,,,,
00:21.1,21.1,12.003123,0.602693,0.033,0.047,0.004,1.588,35.539063,0.004899043,0.058713004,7.2341982,,,,
00:21.1,21.12,11.920193,1.048716,0.033,0.051,0.004,1.589,35.539063,0.004904869,0.058782454,12.500897,,,,
00:21.1,21.14,11.922361,1.078306,0.034,0.049,0.004,1.588,35.539063,0.004910859,0.058853876,12.855953,,,,
00:21.2,21.16,11.92533,1.089375,0.033,0.047,0.004,1.588,35.539063,0.004916912,0.058926049,12.991156,,,,
00:21.2,21.18,11.928298,1.051918,0.034,0.048,0.003,1.588,35.523438,0.004922756,0.058995758,12.547591,,,,
00:21.2,21.2,12.01906,0.830434,0.031,0.046,0.003,1.588,35.523438,0.004927369,0.059051208,9.9810361,,,,
00:21.2,21.22,12.016345,0.939718,0.033,0.044,0.005,1.588,35.523438,0.00493259,0.059113941,11.291976,,,,
00:21.2,21.24,12.013474,0.947733,0.03,0.046,0.004,1.589,35.523438,0.004937855,0.059177194,11.385566,,,,
00:21.3,21.26,12.010584,0.970032,0.031,0.048,0.004,1.589,35.523438,0.004943244,0.05924192,11.650651,,,,
00:21.3,21.28,12.007927,0.993313,0.031,0.044,0.004,1.589,35.523438,0.004948762,0.059308185,11.92763,,,,
00:21.3,21.3,12.006228,0.828929,0.032,0.047,0.003,1.586,35.523438,0.004953368,0.059363475,9.9523106,,,,
00:21.3,21.32,12.008123,0.467122,0.033,0.048,0.003,1.588,35.523438,0.004955963,0.059394638,5.6092584,,,,
00:21.3,21.34,12.009529,0.547484,0.033,0.048,0.003,1.589,35.523438,0.004959004,0.059431166,6.575025,,,,
00:21.4,21.36,12.0074,0.824479,0.033,0.045,0.003,1.59,35.523438,0.004963585,0.059486165,9.8998491,,,,
00:21.4,21.38,12.004373,0.919833,0.033,0.047,0.004,1.59,35.523438,0.004968695,0.059547509,11.042018,,,,
00:21.4,21.4,12.001619,1.030005,0.033,0.046,0.003,1.59,35.523438,0.004974417,0.059616186,12.361728,,,,
00:21.4,21.42,11.999939,0.961325,0.033,0.046,0.003,1.59,35.523438,0.004979758,0.059680274,11.535841,,,,
00:21.4,21.44,11.998689,0.909709,0.032,0.047,0.003,1.59,35.523438,0.004984812,0.059740914,10.915315,,,,
00:21.5,21.46,11.997556,0.954259,0.031,0.046,0.003,1.59,35.523438,0.004990113,0.059804519,11.448776,,,,
00:21.5,21.48,11.99572,1.030412,0.032,0.048,0.005,1.589,35.523438,0.004995838,0.059873188,12.360534,,,,
00:21.5,21.5,11.99365,1.012542,0.032,0.049,0.004,1.589,35.523438,0.005001463,0.059940655,12.144074,,,,
00:21.5,21.52,11.992439,0.980514,0.034,0.049,0.003,1.589,35.523438,0.00500691,0.060005982,11.758754,,,,
00:21.5,21.54,11.991697,0.94084,0.034,0.048,0.003,1.588,35.523438,0.005012137,0.060068661,11.282268,,,,
00:21.6,21.56,11.991228,0.929799,0.03,0.044,0.003,1.589,35.523438,0.005017303,0.060130602,11.149432,,,,
00:21.6,21.58,11.990408,0.916939,0.033,0.047,0.004,1.588,35.523438,0.005022397,0.060191683,10.994473,,,,
00:21.6,21.6,11.989822,0.891321,0.034,0.048,0.003,1.589,35.523438,0.005027349,0.060251054,10.68678,,,,
00:21.6,21.62,11.989314,0.866591,0.033,0.046,0.003,1.589,35.546875,0.005032163,0.060308775,10.389832,,,,
00:21.6,21.64,11.988826,0.865617,0.032,0.046,0.003,1.588,35.546875,0.005036972,0.060366429,10.377732,,,,
00:21.7,21.66,11.988103,0.865311,0.032,0.047,0.004,1.589,35.546875,0.005041779,0.060424059,10.373437,,,,
00:21.7,21.68,11.985877,1.051661,0.03,0.046,0.004,1.589,35.546875,0.005047622,0.060494087,12.605079,,,,
00:21.7,21.7,11.984568,1.025732,0.032,0.049,0.004,1.589,35.546875,0.00505332,0.060562382,12.292955,,,,
00:21.7,21.72,11.983923,0.956062,0.033,0.05,0.004,1.588,35.546875,0.005058632,0.060626034,11.457373,,,,
